location_id,segment_datetime,segment,time_segment,segment_start_hour,orders_count,prediction,error,abs_error,peak_threshold
69,2026-03-05 11:00:00+03:00,mega,lunch,11,55.0,41.02591423630107,-13.97408576369893,13.97408576369893,49.0
16,2026-02-23 11:00:00+03:00,medium,lunch,11,20.0,6.168412619582556,-13.831587380417444,13.831587380417444,14.0
126,2026-02-19 11:00:00+03:00,high,lunch,11,41.0,27.227738168816195,-13.772261831183805,13.772261831183805,30.0
16,2026-04-09 11:00:00+03:00,medium,lunch,11,18.0,4.271550724998455,-13.728449275001545,13.728449275001545,14.0
123,2026-04-09 11:00:00+03:00,medium,lunch,11,43.0,29.276291342313026,-13.723708657686974,13.723708657686974,14.0
69,2026-02-27 11:00:00+03:00,mega,lunch,11,64.0,50.32855312208082,-13.67144687791918,13.67144687791918,49.0
29,2026-02-23 15:00:00+03:00,high,afternoon,15,32.0,18.422190498116755,-13.577809501883245,13.577809501883245,30.0
2,2026-02-17 11:00:00+03:00,high,lunch,11,34.0,20.72570739570888,-13.27429260429112,13.27429260429112,30.0
434,2026-03-08 09:00:00+03:00,medium,morning,9,23.0,9.76515037117764,-13.23484962882236,13.23484962882236,14.0
128,2026-03-11 18:00:00+03:00,high,dinner,18,30.0,16.915674537920175,-13.084325462079825,13.084325462079825,30.0
99,2026-03-07 11:00:00+03:00,mega,lunch,11,54.0,40.996759468918334,-13.003240531081666,13.003240531081666,49.0
443,2026-04-07 11:00:00+03:00,low,lunch,11,2.0,14.983530687110253,12.983530687110253,12.983530687110253,1.0
54,2026-04-11 11:00:00+03:00,medium,lunch,11,20.0,7.120584664095302,-12.879415335904698,12.879415335904698,14.0
7,2026-03-07 11:00:00+03:00,high,lunch,11,38.0,25.154909258227356,-12.845090741772644,12.845090741772644,30.0
35,2026-04-05 11:00:00+03:00,high,lunch,11,46.0,33.160350309025716,-12.839649690974284,12.839649690974284,30.0
16,2026-02-12 18:00:00+03:00,medium,dinner,18,17.0,4.216132286334222,-12.783867713665778,12.783867713665778,14.0
99,2026-02-13 11:00:00+03:00,mega,lunch,11,54.0,41.26759465840941,-12.732405341590592,12.732405341590592,49.0
8,2026-01-27 11:00:00+03:00,high,lunch,11,30.0,42.6364345455328,12.6364345455328,12.6364345455328,30.0
516,2026-04-12 11:00:00+03:00,low,lunch,11,2.0,14.623765057536785,12.623765057536785,12.623765057536785,1.0
54,2026-02-14 18:00:00+03:00,medium,dinner,18,19.0,6.415491644139383,-12.584508355860617,12.584508355860617,14.0
6,2026-01-27 11:00:00+03:00,high,lunch,11,35.0,22.484029740884058,-12.515970259115942,12.515970259115942,30.0
4,2026-03-06 11:00:00+03:00,high,lunch,11,42.0,29.577029763169524,-12.422970236830476,12.422970236830476,30.0
9,2026-02-08 11:00:00+03:00,medium,lunch,11,25.0,12.585154998799231,-12.414845001200769,12.414845001200769,14.0
16,2026-02-10 18:00:00+03:00,medium,dinner,18,15.0,2.592203450050297,-12.407796549949703,12.407796549949703,14.0
16,2026-04-07 15:00:00+03:00,medium,afternoon,15,16.0,3.7142148552105785,-12.285785144789422,12.285785144789422,14.0
142,2026-02-20 11:00:00+03:00,medium,lunch,11,25.0,12.783369088674924,-12.216630911325076,12.216630911325076,14.0
11,2026-03-22 00:00:00+03:00,medium,deep_night,0,14.0,26.171758404162897,12.171758404162897,12.171758404162897,14.0
54,2026-02-07 15:00:00+03:00,medium,afternoon,15,18.0,5.904188765373547,-12.095811234626453,12.095811234626453,14.0
21,2026-03-08 11:00:00+03:00,high,lunch,11,35.0,22.925371416595283,-12.074628583404717,12.074628583404717,30.0
123,2026-01-27 11:00:00+03:00,medium,lunch,11,36.0,23.98436611737116,-12.01563388262884,12.01563388262884,14.0
29,2026-02-17 18:00:00+03:00,high,dinner,18,31.0,18.985886538116937,-12.014113461883063,12.014113461883063,30.0
47,2026-02-19 11:00:00+03:00,medium,lunch,11,19.0,7.093444098078406,-11.906555901921594,11.906555901921594,14.0
516,2026-04-11 11:00:00+03:00,low,lunch,11,3.0,14.841102071812832,11.841102071812832,11.841102071812832,1.0
99,2026-04-11 11:00:00+03:00,mega,lunch,11,56.0,44.17821158042524,-11.821788419574759,11.821788419574759,49.0
16,2026-04-04 11:00:00+03:00,medium,lunch,11,17.0,5.1880713060387,-11.811928693961299,11.811928693961299,14.0
29,2026-03-03 11:00:00+03:00,high,lunch,11,31.0,42.70736504016269,11.707365040162692,11.707365040162692,30.0
33,2026-03-23 11:00:00+03:00,high,lunch,11,34.0,22.40675018936421,-11.59324981063579,11.59324981063579,30.0
99,2026-01-25 11:00:00+03:00,mega,lunch,11,52.0,40.48667007235025,-11.51332992764975,11.51332992764975,49.0
16,2026-04-07 11:00:00+03:00,medium,lunch,11,18.0,6.532855002018345,-11.467144997981656,11.467144997981656,14.0
69,2026-03-15 11:00:00+03:00,mega,lunch,11,51.0,62.40177424339971,11.401774243399707,11.401774243399707,49.0
69,2026-01-25 11:00:00+03:00,mega,lunch,11,64.0,52.64177685199658,-11.358223148003418,11.358223148003418,49.0
54,2026-03-08 11:00:00+03:00,medium,lunch,11,15.0,3.771225914186461,-11.228774085813539,11.228774085813539,14.0
11,2026-02-22 00:00:00+03:00,medium,deep_night,0,17.0,28.173235977911048,11.173235977911048,11.173235977911048,14.0
36,2026-04-11 11:00:00+03:00,medium,lunch,11,14.0,2.9025912562051097,-11.09740874379489,11.09740874379489,14.0
30,2026-02-14 09:00:00+03:00,high,morning,9,30.0,18.95806152781399,-11.041938472186011,11.041938472186011,30.0
16,2026-04-06 11:00:00+03:00,medium,lunch,11,17.0,6.151798472833756,-10.848201527166244,10.848201527166244,14.0
16,2026-04-10 11:00:00+03:00,medium,lunch,11,18.0,7.203333443706504,-10.796666556293495,10.796666556293495,14.0
434,2026-04-09 18:00:00+03:00,medium,dinner,18,23.0,12.204348597424818,-10.795651402575182,10.795651402575182,14.0
35,2026-04-10 11:00:00+03:00,high,lunch,11,41.0,30.208229135642082,-10.791770864357918,10.791770864357918,30.0
123,2026-03-14 11:00:00+03:00,medium,lunch,11,14.0,24.791716954909614,10.791716954909614,10.791716954909614,14.0
16,2026-04-05 11:00:00+03:00,medium,lunch,11,18.0,7.22918531975621,-10.77081468024379,10.77081468024379,14.0
29,2026-02-16 11:00:00+03:00,high,lunch,11,31.0,41.7566304885429,10.756630488542903,10.756630488542903,30.0
54,2026-01-31 11:00:00+03:00,medium,lunch,11,14.0,3.2586125901801397,-10.741387409819861,10.741387409819861,14.0
54,2026-02-21 18:00:00+03:00,medium,dinner,18,19.0,8.293907448361619,-10.706092551638381,10.706092551638381,14.0
8,2026-03-07 09:00:00+03:00,high,morning,9,31.0,20.307807362724105,-10.692192637275895,10.692192637275895,30.0
11,2026-04-08 00:00:00+03:00,medium,deep_night,0,14.0,24.68833649465695,10.688336494656951,10.688336494656951,14.0
2,2026-02-19 11:00:00+03:00,high,lunch,11,32.0,21.323024492429276,-10.676975507570724,10.676975507570724,30.0
115,2026-02-04 11:00:00+03:00,medium,lunch,11,33.0,22.33406162705702,-10.665938372942978,10.665938372942978,14.0
99,2026-02-21 11:00:00+03:00,mega,lunch,11,55.0,44.42577413434096,-10.574225865659038,10.574225865659038,49.0
35,2026-03-20 11:00:00+03:00,high,lunch,11,39.0,28.45493152508787,-10.545068474912132,10.545068474912132,30.0
9,2026-01-30 18:00:00+03:00,medium,dinner,18,20.0,9.471115399772515,-10.528884600227485,10.528884600227485,14.0
35,2026-02-13 11:00:00+03:00,high,lunch,11,41.0,30.475250890808258,-10.524749109191742,10.524749109191742,30.0
443,2026-03-03 11:00:00+03:00,low,lunch,11,20.0,9.491605684538936,-10.508394315461064,10.508394315461064,1.0
29,2026-02-19 11:00:00+03:00,high,lunch,11,31.0,41.44773489215899,10.44773489215899,10.44773489215899,30.0
7,2026-03-18 11:00:00+03:00,high,lunch,11,36.0,25.554177296674865,-10.445822703325135,10.445822703325135,30.0
12,2026-03-02 11:00:00+03:00,medium,lunch,11,14.0,24.44067174338636,10.44067174338636,10.44067174338636,14.0
7,2026-02-16 11:00:00+03:00,high,lunch,11,37.0,26.567002415916765,-10.432997584083235,10.432997584083235,30.0
10,2026-02-19 11:00:00+03:00,medium,lunch,11,30.0,19.58743719103904,-10.41256280896096,10.41256280896096,14.0
54,2026-04-11 15:00:00+03:00,medium,afternoon,15,18.0,7.611549150589219,-10.38845084941078,10.38845084941078,14.0
54,2026-02-21 15:00:00+03:00,medium,afternoon,15,18.0,7.628909525319113,-10.371090474680887,10.371090474680887,14.0
12,2026-03-19 11:00:00+03:00,medium,lunch,11,14.0,24.323422729013767,10.323422729013767,10.323422729013767,14.0
8,2026-04-08 11:00:00+03:00,high,lunch,11,46.0,35.680945440291914,-10.319054559708086,10.319054559708086,30.0
54,2026-02-09 18:00:00+03:00,medium,dinner,18,16.0,5.682668316689076,-10.317331683310924,10.317331683310924,14.0
29,2026-02-04 11:00:00+03:00,high,lunch,11,30.0,40.26223114200402,10.262231142004019,10.262231142004019,30.0
54,2026-02-16 15:00:00+03:00,medium,afternoon,15,15.0,4.740575031426295,-10.259424968573704,10.259424968573704,14.0
115,2026-01-26 15:00:00+03:00,medium,afternoon,15,20.0,9.772679946882057,-10.227320053117943,10.227320053117943,14.0
10,2026-02-10 11:00:00+03:00,medium,lunch,11,28.0,17.79775239237231,-10.20224760762769,10.20224760762769,14.0
16,2026-04-12 18:00:00+03:00,medium,dinner,18,15.0,4.812757647346653,-10.187242352653346,10.187242352653346,14.0
54,2026-04-04 18:00:00+03:00,medium,dinner,18,14.0,3.8374176276630423,-10.162582372336958,10.162582372336958,14.0
54,2026-04-10 11:00:00+03:00,medium,lunch,11,15.0,4.926139547903897,-10.073860452096103,10.073860452096103,14.0
2,2026-04-02 11:00:00+03:00,high,lunch,11,30.0,19.933000499220476,-10.066999500779524,10.066999500779524,30.0
16,2026-03-09 11:00:00+03:00,medium,lunch,11,15.0,4.975770025941538,-10.024229974058462,10.024229974058462,14.0
54,2026-02-15 11:00:00+03:00,medium,lunch,11,15.0,4.9955679301451905,-10.00443206985481,10.00443206985481,14.0
101,2026-03-01 11:00:00+03:00,medium,lunch,11,28.0,18.00069831166973,-9.99930168833027,9.99930168833027,14.0
69,2026-01-27 11:00:00+03:00,mega,lunch,11,49.0,39.02124551568336,-9.978754484316639,9.978754484316639,49.0
29,2026-03-06 11:00:00+03:00,high,lunch,11,31.0,40.964935254001084,9.964935254001084,9.964935254001084,30.0
16,2026-03-21 11:00:00+03:00,medium,lunch,11,15.0,5.058202859611996,-9.941797140388005,9.941797140388005,14.0
29,2026-01-31 11:00:00+03:00,high,lunch,11,47.0,37.07696554323945,-9.923034456760547,9.923034456760547,30.0
1,2026-04-06 15:00:00+03:00,medium,afternoon,15,15.0,5.079000776826693,-9.920999223173308,9.920999223173308,14.0
16,2026-02-15 11:00:00+03:00,medium,lunch,11,15.0,5.079562292809278,-9.920437707190722,9.920437707190722,14.0
69,2026-02-14 11:00:00+03:00,mega,lunch,11,78.0,68.09009501145148,-9.909904988548519,9.909904988548519,49.0
16,2026-02-22 11:00:00+03:00,medium,lunch,11,15.0,5.181108570470461,-9.81889142952954,9.81889142952954,14.0
35,2026-04-01 11:00:00+03:00,high,lunch,11,38.0,28.189815723463227,-9.810184276536773,9.810184276536773,30.0
7,2026-03-08 11:00:00+03:00,high,lunch,11,36.0,26.248671995964212,-9.751328004035788,9.751328004035788,30.0
115,2026-03-26 11:00:00+03:00,medium,lunch,11,14.0,23.719556836056086,9.719556836056086,9.719556836056086,14.0
11,2026-04-05 00:00:00+03:00,medium,deep_night,0,16.0,25.714896334277807,9.714896334277807,9.714896334277807,14.0
12,2026-03-08 11:00:00+03:00,medium,lunch,11,35.0,25.31032027860871,-9.68967972139129,9.68967972139129,14.0
54,2026-02-14 15:00:00+03:00,medium,afternoon,15,15.0,5.366443824900661,-9.63355617509934,9.63355617509934,14.0
69,2026-02-15 11:00:00+03:00,mega,lunch,11,68.0,58.43074831172696,-9.569251688273042,9.569251688273042,49.0
123,2026-03-08 11:00:00+03:00,medium,lunch,11,14.0,23.56746670942385,9.56746670942385,9.56746670942385,14.0
16,2026-04-12 11:00:00+03:00,medium,lunch,11,17.0,7.468684164493857,-9.531315835506142,9.531315835506142,14.0
16,2026-03-15 11:00:00+03:00,medium,lunch,11,15.0,5.477395454181395,-9.522604545818606,9.522604545818606,14.0
33,2026-02-12 11:00:00+03:00,high,lunch,11,32.0,22.477567653728187,-9.522432346271813,9.522432346271813,30.0
434,2026-04-10 09:00:00+03:00,medium,morning,9,16.0,6.48554960675798,-9.51445039324202,9.51445039324202,14.0
54,2026-02-04 11:00:00+03:00,medium,lunch,11,14.0,4.491626492647677,-9.508373507352323,9.508373507352323,14.0
69,2026-03-28 11:00:00+03:00,mega,lunch,11,52.0,61.49179862624498,9.491798626244979,9.491798626244979,49.0
434,2026-01-27 09:00:00+03:00,medium,morning,9,14.0,4.5145731261594335,-9.485426873840566,9.485426873840566,14.0
33,2026-03-04 11:00:00+03:00,high,lunch,11,32.0,22.53967788383586,-9.46032211616414,9.46032211616414,30.0
443,2026-03-05 11:00:00+03:00,low,lunch,11,1.0,10.44305229301905,9.44305229301905,9.44305229301905,1.0
4,2026-03-23 11:00:00+03:00,high,lunch,11,35.0,25.558158042949,-9.441841957051,9.441841957051,30.0
123,2026-02-16 11:00:00+03:00,medium,lunch,11,38.0,28.588241443035347,-9.411758556964653,9.411758556964653,14.0
11,2026-03-12 00:00:00+03:00,medium,deep_night,0,14.0,23.40509091290002,9.405090912900022,9.405090912900022,14.0
434,2026-03-07 09:00:00+03:00,medium,morning,9,18.0,8.628593239162413,-9.371406760837587,9.371406760837587,14.0
11,2026-02-23 00:00:00+03:00,medium,deep_night,0,31.0,21.631802504782808,-9.368197495217192,9.368197495217192,14.0
12,2026-03-10 11:00:00+03:00,medium,lunch,11,15.0,24.360883267493644,9.360883267493644,9.360883267493644,14.0
20,2026-03-08 09:00:00+03:00,medium,morning,9,16.0,6.642862904094375,-9.357137095905625,9.357137095905625,14.0
115,2026-03-12 11:00:00+03:00,medium,lunch,11,14.0,23.34596649880144,9.345966498801442,9.345966498801442,14.0
35,2026-03-08 09:00:00+03:00,high,morning,9,33.0,23.67844854460262,-9.32155145539738,9.32155145539738,30.0
54,2026-02-08 18:00:00+03:00,medium,dinner,18,16.0,6.689929760361745,-9.310070239638254,9.310070239638254,14.0
8,2026-03-03 11:00:00+03:00,high,lunch,11,30.0,39.30063894777383,9.300638947773827,9.300638947773827,30.0
123,2026-03-28 11:00:00+03:00,medium,lunch,11,15.0,24.277260155569994,9.277260155569994,9.277260155569994,14.0
35,2026-02-27 11:00:00+03:00,high,lunch,11,39.0,29.766969781956554,-9.233030218043446,9.233030218043446,30.0
69,2026-03-13 11:00:00+03:00,mega,lunch,11,57.0,47.778590598347414,-9.221409401652586,9.221409401652586,49.0
35,2026-02-28 11:00:00+03:00,high,lunch,11,39.0,29.786825406727665,-9.213174593272335,9.213174593272335,30.0
11,2026-03-04 00:00:00+03:00,medium,deep_night,0,15.0,24.21202929812247,9.21202929812247,9.21202929812247,14.0
16,2026-02-12 11:00:00+03:00,medium,lunch,11,15.0,5.835158569103799,-9.164841430896201,9.164841430896201,14.0
8,2026-03-05 11:00:00+03:00,high,lunch,11,30.0,39.162603321777055,9.162603321777055,9.162603321777055,30.0
123,2026-03-23 11:00:00+03:00,medium,lunch,11,35.0,25.84691563314794,-9.15308436685206,9.15308436685206,14.0
7,2026-02-19 11:00:00+03:00,high,lunch,11,39.0,29.853618243106276,-9.146381756893724,9.146381756893724,30.0
54,2026-03-13 15:00:00+03:00,medium,afternoon,15,15.0,5.891328709632542,-9.108671290367457,9.108671290367457,14.0
29,2026-03-27 11:00:00+03:00,high,lunch,11,30.0,39.08118848580208,9.08118848580208,9.08118848580208,30.0
12,2026-03-14 11:00:00+03:00,medium,lunch,11,15.0,24.051946152767318,9.051946152767318,9.051946152767318,14.0
29,2026-03-12 11:00:00+03:00,high,lunch,11,33.0,42.03150671245255,9.031506712452547,9.031506712452547,30.0
29,2026-03-08 09:00:00+03:00,high,morning,9,32.0,23.00907201368635,-8.99092798631365,8.99092798631365,30.0
434,2026-02-23 15:00:00+03:00,medium,afternoon,15,21.0,12.036408214852326,-8.963591785147674,8.963591785147674,14.0
8,2026-02-18 11:00:00+03:00,high,lunch,11,30.0,38.94956533835748,8.94956533835748,8.94956533835748,30.0
54,2026-02-08 15:00:00+03:00,medium,afternoon,15,16.0,7.090154015076829,-8.909845984923171,8.909845984923171,14.0
29,2026-04-10 11:00:00+03:00,high,lunch,11,31.0,39.89683241324065,8.896832413240652,8.896832413240652,30.0
11,2026-02-08 00:00:00+03:00,medium,deep_night,0,17.0,25.88801051336135,8.888010513361351,8.888010513361351,14.0
123,2026-04-13 11:00:00+03:00,medium,lunch,11,33.0,24.170243635771595,-8.829756364228405,8.829756364228405,14.0
4,2026-02-09 11:00:00+03:00,high,lunch,11,36.0,27.18028948807555,-8.819710511924448,8.819710511924448,30.0
29,2026-02-26 11:00:00+03:00,high,lunch,11,32.0,40.78023325943056,8.78023325943056,8.78023325943056,30.0
12,2026-02-27 11:00:00+03:00,medium,lunch,11,15.0,23.738973439720922,8.738973439720922,8.738973439720922,14.0
29,2026-02-07 11:00:00+03:00,high,lunch,11,34.0,42.727490286446255,8.727490286446255,8.727490286446255,30.0
6,2026-04-11 11:00:00+03:00,high,lunch,11,31.0,22.305160345181317,-8.694839654818683,8.694839654818683,30.0
54,2026-04-12 11:00:00+03:00,medium,lunch,11,17.0,8.326114633955477,-8.673885366044523,8.673885366044523,14.0
54,2026-02-20 15:00:00+03:00,medium,afternoon,15,14.0,5.326340515011266,-8.673659484988734,8.673659484988734,14.0
11,2026-02-02 00:00:00+03:00,medium,deep_night,0,15.0,23.668976372068858,8.668976372068858,8.668976372068858,14.0
37,2026-02-13 11:00:00+03:00,medium,lunch,11,21.0,12.337715215847409,-8.662284784152591,8.662284784152591,14.0
29,2026-02-13 11:00:00+03:00,high,lunch,11,32.0,40.65151448292833,8.651514482928327,8.651514482928327,30.0
14,2026-02-23 09:00:00+03:00,medium,morning,9,15.0,6.364898196105806,-8.635101803894194,8.635101803894194,14.0
115,2026-03-08 09:00:00+03:00,medium,morning,9,22.0,13.391552416140037,-8.608447583859963,8.608447583859963,14.0
123,2026-02-18 11:00:00+03:00,medium,lunch,11,40.0,31.408398524371588,-8.591601475628412,8.591601475628412,14.0
30,2026-02-19 11:00:00+03:00,high,lunch,11,35.0,26.4308386321936,-8.569161367806402,8.569161367806402,30.0
481,2026-04-11 15:00:00+03:00,low,afternoon,15,1.0,9.55915513479805,8.55915513479805,8.55915513479805,1.0
4,2026-04-09 11:00:00+03:00,high,lunch,11,38.0,29.45411753590927,-8.545882464090731,8.545882464090731,30.0
18,2026-01-29 15:00:00+03:00,medium,afternoon,15,14.0,5.457057037255502,-8.542942962744497,8.542942962744497,14.0
12,2026-03-23 11:00:00+03:00,medium,lunch,11,14.0,22.521231929883296,8.521231929883296,8.521231929883296,14.0
8,2026-01-26 11:00:00+03:00,high,lunch,11,44.0,35.50190805480846,-8.49809194519154,8.49809194519154,30.0
101,2026-01-28 15:00:00+03:00,medium,afternoon,15,16.0,7.529611331730765,-8.470388668269235,8.470388668269235,14.0
115,2026-03-09 11:00:00+03:00,medium,lunch,11,15.0,23.46805492862447,8.468054928624468,8.468054928624468,14.0
54,2026-02-20 18:00:00+03:00,medium,dinner,18,14.0,5.53335880798074,-8.46664119201926,8.46664119201926,14.0
128,2026-02-01 11:00:00+03:00,high,lunch,11,33.0,24.566367580482698,-8.433632419517302,8.433632419517302,30.0
69,2026-02-08 11:00:00+03:00,mega,lunch,11,55.0,63.42375600297082,8.42375600297082,8.42375600297082,49.0
126,2026-02-24 11:00:00+03:00,high,lunch,11,31.0,22.59041105537739,-8.409588944622609,8.409588944622609,30.0
29,2026-03-07 11:00:00+03:00,high,lunch,11,33.0,41.39626006820913,8.39626006820913,8.39626006820913,30.0
115,2026-02-16 11:00:00+03:00,medium,lunch,11,30.0,21.623620382759565,-8.376379617240435,8.376379617240435,14.0
115,2026-02-18 09:00:00+03:00,medium,morning,9,19.0,10.625259997567959,-8.374740002432041,8.374740002432041,14.0
11,2026-01-26 06:00:00+03:00,medium,opening,6,22.0,13.644223203802534,-8.355776796197466,8.355776796197466,14.0
29,2026-03-26 11:00:00+03:00,high,lunch,11,30.0,38.351686980991346,8.351686980991346,8.351686980991346,30.0
10,2026-03-06 11:00:00+03:00,medium,lunch,11,27.0,18.65094895344135,-8.34905104655865,8.34905104655865,14.0
35,2026-03-21 11:00:00+03:00,high,lunch,11,43.0,34.6536976046406,-8.346302395359402,8.346302395359402,30.0
69,2026-04-11 11:00:00+03:00,mega,lunch,11,53.0,61.34522702078615,8.345227020786147,8.345227020786147,49.0
33,2026-02-15 11:00:00+03:00,high,lunch,11,32.0,23.684511156475548,-8.315488843524452,8.315488843524452,30.0
9,2026-02-14 18:00:00+03:00,medium,dinner,18,21.0,12.705479611822453,-8.294520388177547,8.294520388177547,14.0
8,2026-03-16 11:00:00+03:00,high,lunch,11,32.0,40.288858319525986,8.288858319525986,8.288858319525986,30.0
128,2026-02-28 11:00:00+03:00,high,lunch,11,32.0,23.736186971544758,-8.263813028455242,8.263813028455242,30.0
18,2026-04-05 09:00:00+03:00,medium,morning,9,19.0,10.739645471244282,-8.260354528755718,8.260354528755718,14.0
12,2026-02-03 11:00:00+03:00,medium,lunch,11,16.0,24.256283255099238,8.256283255099238,8.256283255099238,14.0
69,2026-04-04 11:00:00+03:00,mega,lunch,11,70.0,61.74952985625983,-8.250470143740174,8.250470143740174,49.0
10,2026-01-27 15:00:00+03:00,medium,afternoon,15,15.0,6.769396194229682,-8.230603805770318,8.230603805770318,14.0
14,2026-04-10 11:00:00+03:00,medium,lunch,11,26.0,17.77817048637825,-8.22182951362175,8.22182951362175,14.0
17,2026-02-14 15:00:00+03:00,medium,afternoon,15,17.0,8.808232955213533,-8.191767044786467,8.191767044786467,14.0
38,2026-02-22 18:00:00+03:00,medium,dinner,18,15.0,6.856298089812921,-8.14370191018708,8.14370191018708,14.0
29,2026-04-06 11:00:00+03:00,high,lunch,11,30.0,38.13424122361011,8.134241223610111,8.134241223610111,30.0
8,2026-03-19 11:00:00+03:00,high,lunch,11,30.0,38.1170721171755,8.117072117175503,8.117072117175503,30.0
11,2026-02-16 00:00:00+03:00,medium,deep_night,0,15.0,23.104556908644096,8.104556908644096,8.104556908644096,14.0
126,2026-02-27 11:00:00+03:00,high,lunch,11,35.0,26.90371024851225,-8.096289751487749,8.096289751487749,30.0
123,2026-03-12 11:00:00+03:00,medium,lunch,11,37.0,28.940457232106127,-8.059542767893873,8.059542767893873,14.0
18,2026-01-31 09:00:00+03:00,medium,morning,9,18.0,9.943486317561032,-8.056513682438968,8.056513682438968,14.0
128,2026-02-06 11:00:00+03:00,high,lunch,11,33.0,24.963894751864707,-8.036105248135293,8.036105248135293,30.0
11,2026-03-02 00:00:00+03:00,medium,deep_night,0,19.0,27.034424791269505,8.034424791269505,8.034424791269505,14.0
29,2026-03-16 11:00:00+03:00,high,lunch,11,33.0,41.00431743116174,8.004317431161738,8.004317431161738,30.0
11,2026-03-05 00:00:00+03:00,medium,deep_night,0,27.0,19.011036704383415,-7.9889632956165855,7.9889632956165855,14.0
128,2026-02-17 11:00:00+03:00,high,lunch,11,32.0,24.01158797867811,-7.9884120213218885,7.9884120213218885,30.0
123,2026-01-26 15:00:00+03:00,medium,afternoon,15,20.0,12.042535659508196,-7.9574643404918035,7.9574643404918035,14.0
12,2026-02-09 11:00:00+03:00,medium,lunch,11,16.0,23.95308175381767,7.953081753817671,7.953081753817671,14.0
12,2026-02-28 18:00:00+03:00,medium,dinner,18,20.0,12.078483891095024,-7.921516108904976,7.921516108904976,14.0
25,2026-03-07 09:00:00+03:00,medium,morning,9,15.0,7.078660229645807,-7.921339770354193,7.921339770354193,14.0
69,2026-02-16 11:00:00+03:00,mega,lunch,11,57.0,49.081630536959494,-7.918369463040506,7.918369463040506,49.0
54,2026-02-16 18:00:00+03:00,medium,dinner,18,14.0,6.0863428564549205,-7.9136571435450795,7.9136571435450795,14.0
434,2026-03-06 15:00:00+03:00,medium,afternoon,15,21.0,13.10209789701717,-7.89790210298283,7.89790210298283,14.0
123,2026-03-09 11:00:00+03:00,medium,lunch,11,32.0,24.107820187063698,-7.892179812936302,7.892179812936302,14.0
29,2026-03-09 11:00:00+03:00,high,lunch,11,33.0,40.843274288616534,7.843274288616534,7.843274288616534,30.0
47,2026-02-02 11:00:00+03:00,medium,lunch,11,14.0,6.188868060756611,-7.811131939243389,7.811131939243389,14.0
10,2026-01-25 11:00:00+03:00,medium,lunch,11,19.0,11.191103856890418,-7.808896143109582,7.808896143109582,14.0
8,2026-02-03 11:00:00+03:00,high,lunch,11,42.0,34.19116828451885,-7.808831715481148,7.808831715481148,30.0
142,2026-03-11 11:00:00+03:00,medium,lunch,11,19.0,11.199077635030678,-7.800922364969322,7.800922364969322,14.0
54,2026-02-20 11:00:00+03:00,medium,lunch,11,15.0,7.206730479233704,-7.793269520766296,7.793269520766296,14.0
69,2026-04-07 11:00:00+03:00,mega,lunch,11,52.0,44.23718472764054,-7.762815272359461,7.762815272359461,49.0
8,2026-02-27 11:00:00+03:00,high,lunch,11,31.0,38.72836678645431,7.728366786454309,7.728366786454309,30.0
1,2026-02-05 11:00:00+03:00,medium,lunch,11,20.0,12.292497199883716,-7.707502800116284,7.707502800116284,14.0
99,2026-03-20 11:00:00+03:00,mega,lunch,11,50.0,42.29502506039528,-7.704974939604718,7.704974939604718,49.0
4,2026-04-10 11:00:00+03:00,high,lunch,11,38.0,30.297969282719386,-7.702030717280614,7.702030717280614,30.0
7,2026-02-10 11:00:00+03:00,high,lunch,11,37.0,29.304515922238956,-7.695484077761044,7.695484077761044,30.0
434,2026-01-25 18:00:00+03:00,medium,dinner,18,20.0,12.311982577094632,-7.688017422905368,7.688017422905368,14.0
11,2026-03-16 00:00:00+03:00,medium,deep_night,0,18.0,25.6822081527966,7.682208152796601,7.682208152796601,14.0
12,2026-02-13 11:00:00+03:00,medium,lunch,11,32.0,24.318766207133095,-7.681233792866905,7.681233792866905,14.0
16,2026-02-14 11:00:00+03:00,medium,lunch,11,17.0,9.322021529950769,-7.677978470049231,7.677978470049231,14.0
478,2026-04-11 15:00:00+03:00,low,afternoon,15,2.0,9.665459765031597,7.665459765031597,7.665459765031597,1.0
101,2026-01-30 15:00:00+03:00,medium,afternoon,15,16.0,8.360786801203131,-7.6392131987968686,7.6392131987968686,14.0
1,2026-03-02 11:00:00+03:00,medium,lunch,11,19.0,11.391242528534496,-7.608757471465504,7.608757471465504,14.0
123,2026-02-23 11:00:00+03:00,medium,lunch,11,21.0,28.600224635145345,7.600224635145345,7.600224635145345,14.0
12,2026-03-13 11:00:00+03:00,medium,lunch,11,16.0,23.57085417762027,7.570854177620269,7.570854177620269,14.0
25,2026-02-12 11:00:00+03:00,medium,lunch,11,25.0,17.436223298790537,-7.563776701209463,7.563776701209463,14.0
11,2026-02-10 06:00:00+03:00,medium,opening,6,16.0,8.463633021749414,-7.5363669782505855,7.5363669782505855,14.0
10,2026-02-17 11:00:00+03:00,medium,lunch,11,27.0,19.474079302233676,-7.525920697766324,7.525920697766324,14.0
434,2026-02-08 15:00:00+03:00,medium,afternoon,15,17.0,9.479854184231066,-7.5201458157689345,7.5201458157689345,14.0
14,2026-01-27 11:00:00+03:00,medium,lunch,11,22.0,14.485297187889168,-7.514702812110832,7.514702812110832,14.0
54,2026-02-28 15:00:00+03:00,medium,afternoon,15,14.0,6.505019750346931,-7.494980249653069,7.494980249653069,14.0
