location_id,segment_datetime,segment,time_segment,orders_count,prediction,error,abs_error,peak_threshold
115,2026-03-08 02:00:00+03:00,medium,early_morning,30.0,14.016537744588987,-15.983462255411013,15.983462255411013,11.0
7,2026-03-31 00:00:00+03:00,high,deep_night,24.0,8.38017451193468,-15.61982548806532,15.61982548806532,24.0
54,2026-02-15 07:00:00+03:00,medium,late_evening,19.0,3.8610749730988383,-15.138925026901163,15.138925026901163,11.0
69,2026-03-04 04:00:00+03:00,mega,lunch,39.0,23.877503177794612,-15.122496822205388,15.122496822205388,36.0
11,2026-03-28 00:00:00+03:00,medium,deep_night,12.0,26.906636120036772,14.906636120036772,14.906636120036772,11.0
69,2026-02-13 04:00:00+03:00,mega,lunch,40.0,25.19862805494937,-14.80137194505063,14.80137194505063,36.0
99,2026-02-13 04:00:00+03:00,mega,lunch,38.0,23.243180902684045,-14.756819097315955,14.756819097315955,36.0
26,2026-02-24 05:00:00+03:00,medium,afternoon,26.0,11.792640698715141,-14.207359301284859,14.207359301284859,11.0
69,2026-02-14 05:00:00+03:00,mega,afternoon,58.0,44.022151366365776,-13.977848633634224,13.977848633634224,36.0
479,2026-03-10 02:00:00+03:00,medium,early_morning,18.0,4.042925926440566,-13.957074073559433,13.957074073559433,11.0
11,2026-03-22 00:00:00+03:00,medium,deep_night,12.0,25.805937299244714,13.805937299244714,13.805937299244714,11.0
7,2026-03-29 02:00:00+03:00,high,early_morning,37.0,23.492483368887292,-13.507516631112708,13.507516631112708,24.0
69,2026-03-13 05:00:00+03:00,mega,afternoon,48.0,34.62523754853287,-13.374762451467127,13.374762451467127,36.0
54,2026-04-11 05:00:00+03:00,medium,afternoon,18.0,4.74573080810037,-13.254269191899631,13.254269191899631,11.0
35,2026-04-05 05:00:00+03:00,high,afternoon,34.0,20.79127487412826,-13.20872512587174,13.20872512587174,24.0
128,2026-04-02 05:00:00+03:00,high,afternoon,28.0,14.81802750884126,-13.18197249115874,13.18197249115874,24.0
10,2026-02-03 04:00:00+03:00,medium,lunch,23.0,9.999975766772348,-13.000024233227652,13.000024233227652,11.0
29,2026-01-25 06:00:00+03:00,high,dinner,24.0,11.24064888545626,-12.75935111454374,12.75935111454374,24.0
16,2026-02-28 05:00:00+03:00,medium,afternoon,15.0,2.2614221198018143,-12.738577880198186,12.738577880198186,11.0
6,2026-02-06 02:00:00+03:00,high,early_morning,31.0,18.36273304458794,-12.63726695541206,12.63726695541206,24.0
11,2026-02-08 00:00:00+03:00,medium,deep_night,12.0,24.527158556003933,12.527158556003933,12.527158556003933,11.0
7,2026-04-06 05:00:00+03:00,high,afternoon,34.0,21.50185606806989,-12.498143931930109,12.498143931930109,24.0
16,2026-04-10 05:00:00+03:00,medium,afternoon,16.0,3.5427934033151938,-12.457206596684806,12.457206596684806,11.0
16,2026-02-13 04:00:00+03:00,medium,lunch,15.0,2.659325074894148,-12.340674925105851,12.340674925105851,11.0
54,2026-02-28 05:00:00+03:00,medium,afternoon,15.0,2.7244566708394675,-12.275543329160532,12.275543329160532,11.0
30,2026-03-08 02:00:00+03:00,high,early_morning,28.0,15.738526277310417,-12.261473722689583,12.261473722689583,24.0
54,2026-04-12 05:00:00+03:00,medium,afternoon,17.0,4.7442446879155185,-12.255755312084482,12.255755312084482,11.0
69,2026-03-21 05:00:00+03:00,mega,afternoon,51.0,39.015870543501755,-11.984129456498245,11.984129456498245,36.0
8,2026-02-12 04:00:00+03:00,high,lunch,31.0,19.050066895755887,-11.949933104244113,11.949933104244113,24.0
33,2026-03-08 02:00:00+03:00,high,early_morning,28.0,16.055763289612266,-11.944236710387734,11.944236710387734,24.0
10,2026-02-05 05:00:00+03:00,medium,afternoon,24.0,12.078313495215133,-11.921686504784867,11.921686504784867,11.0
10,2026-03-06 05:00:00+03:00,medium,afternoon,24.0,12.229015267366252,-11.770984732633748,11.770984732633748,11.0
35,2026-03-08 02:00:00+03:00,high,early_morning,25.0,13.264979304414059,-11.735020695585941,11.735020695585941,24.0
54,2026-03-08 05:00:00+03:00,medium,afternoon,15.0,3.3373582615638218,-11.662641738436179,11.662641738436179,11.0
54,2026-02-14 07:00:00+03:00,medium,late_evening,17.0,5.425468745817032,-11.574531254182968,11.574531254182968,11.0
443,2026-04-07 04:00:00+03:00,low,lunch,1.0,12.479562924507889,11.479562924507889,11.479562924507889,0.0
479,2026-03-26 02:00:00+03:00,medium,early_morning,16.0,4.524723729912633,-11.475276270087367,11.475276270087367,11.0
4,2026-02-11 05:00:00+03:00,high,afternoon,31.0,19.560508771605683,-11.439491228394317,11.439491228394317,24.0
8,2026-01-26 05:00:00+03:00,high,afternoon,34.0,22.562068155535858,-11.437931844464142,11.437931844464142,24.0
33,2026-02-28 05:00:00+03:00,high,afternoon,26.0,14.718919220891706,-11.281080779108294,11.281080779108294,24.0
29,2026-01-31 04:00:00+03:00,high,lunch,31.0,19.75016401617431,-11.24983598382569,11.24983598382569,24.0
69,2026-03-07 05:00:00+03:00,mega,afternoon,50.0,38.7785569249388,-11.221443075061202,11.221443075061202,36.0
479,2026-03-20 02:00:00+03:00,medium,early_morning,16.0,4.7871538266796065,-11.212846173320393,11.212846173320393,11.0
479,2026-03-13 02:00:00+03:00,medium,early_morning,17.0,5.83598467276539,-11.16401532723461,11.16401532723461,11.0
11,2026-03-13 00:00:00+03:00,medium,deep_night,11.0,22.115603560670532,11.115603560670532,11.115603560670532,11.0
128,2026-02-20 05:00:00+03:00,high,afternoon,27.0,15.884550448462717,-11.115449551537283,11.115449551537283,24.0
5,2026-01-27 02:00:00+03:00,medium,early_morning,17.0,6.032253042360212,-10.967746957639788,10.967746957639788,11.0
128,2026-02-01 05:00:00+03:00,high,afternoon,26.0,15.057427820245772,-10.942572179754228,10.942572179754228,24.0
11,2026-02-22 00:00:00+03:00,medium,deep_night,14.0,24.91867207101254,10.91867207101254,10.91867207101254,11.0
16,2026-04-06 05:00:00+03:00,medium,afternoon,14.0,3.0841679187221205,-10.91583208127788,10.91583208127788,11.0
10,2026-02-19 04:00:00+03:00,medium,lunch,21.0,10.08933903689999,-10.91066096310001,10.91066096310001,11.0
36,2026-04-11 02:00:00+03:00,medium,early_morning,13.0,2.1156437772803547,-10.884356222719646,10.884356222719646,11.0
54,2026-02-21 06:00:00+03:00,medium,dinner,15.0,4.148651257622526,-10.851348742377475,10.851348742377475,11.0
14,2026-01-28 05:00:00+03:00,medium,afternoon,21.0,10.262044022895058,-10.737955977104942,10.737955977104942,11.0
29,2026-03-08 02:00:00+03:00,high,early_morning,40.0,29.293709514197268,-10.706290485802732,10.706290485802732,24.0
35,2026-03-23 05:00:00+03:00,high,afternoon,30.0,19.319684142097707,-10.680315857902293,10.680315857902293,24.0
16,2026-02-23 04:00:00+03:00,medium,lunch,13.0,2.345044461865222,-10.654955538134779,10.654955538134779,11.0
33,2026-03-05 05:00:00+03:00,high,afternoon,26.0,15.34932773509776,-10.65067226490224,10.65067226490224,24.0
6,2026-02-11 02:00:00+03:00,high,early_morning,27.0,16.40605239692041,-10.593947603079592,10.593947603079592,24.0
54,2026-02-22 06:00:00+03:00,medium,dinner,15.0,4.4596785567400445,-10.540321443259955,10.540321443259955,11.0
2,2026-03-08 02:00:00+03:00,high,early_morning,24.0,13.580092235203107,-10.419907764796893,10.419907764796893,24.0
16,2026-04-11 04:00:00+03:00,medium,lunch,14.0,3.6515993436723027,-10.348400656327698,10.348400656327698,11.0
16,2026-02-12 07:00:00+03:00,medium,late_evening,13.0,2.7022609662008166,-10.297739033799184,10.297739033799184,11.0
30,2026-02-14 02:00:00+03:00,high,early_morning,27.0,16.71672935862569,-10.283270641374308,10.283270641374308,24.0
479,2026-04-10 02:00:00+03:00,medium,early_morning,15.0,4.759588834320752,-10.240411165679248,10.240411165679248,11.0
35,2026-02-27 05:00:00+03:00,high,afternoon,29.0,18.809471987490227,-10.190528012509773,10.190528012509773,24.0
479,2026-02-17 02:00:00+03:00,medium,early_morning,14.0,3.823938682398773,-10.176061317601228,10.176061317601228,11.0
8,2026-02-24 05:00:00+03:00,high,afternoon,36.0,25.836158570023326,-10.163841429976674,10.163841429976674,24.0
11,2026-03-19 00:00:00+03:00,medium,deep_night,11.0,21.118436898733247,10.118436898733247,10.118436898733247,11.0
16,2026-04-07 05:00:00+03:00,medium,afternoon,14.0,3.924892645606419,-10.07510735439358,10.07510735439358,11.0
2,2026-04-09 05:00:00+03:00,high,afternoon,25.0,14.928623709581592,-10.071376290418408,10.071376290418408,24.0
54,2026-03-13 06:00:00+03:00,medium,dinner,13.0,3.035851527824261,-9.96414847217574,9.96414847217574,11.0
2,2026-02-17 05:00:00+03:00,high,afternoon,25.0,15.038916163150242,-9.961083836849758,9.961083836849758,24.0
69,2026-02-16 05:00:00+03:00,mega,afternoon,46.0,36.08187382083367,-9.918126179166329,9.918126179166329,36.0
128,2026-02-06 05:00:00+03:00,high,afternoon,26.0,16.086312763382438,-9.913687236617562,9.913687236617562,24.0
516,2026-04-11 04:00:00+03:00,low,lunch,0.0,9.892400348267117,9.892400348267117,9.892400348267117,0.0
54,2026-02-15 05:00:00+03:00,medium,afternoon,14.0,4.113557424449649,-9.886442575550351,9.886442575550351,11.0
2,2026-04-02 05:00:00+03:00,high,afternoon,25.0,15.132700251324149,-9.867299748675851,9.867299748675851,24.0
516,2026-04-11 02:00:00+03:00,low,early_morning,0.0,9.804078678975019,9.804078678975019,9.804078678975019,0.0
126,2026-02-10 05:00:00+03:00,high,afternoon,30.0,20.24639561730101,-9.753604382698992,9.753604382698992,24.0
54,2026-02-08 06:00:00+03:00,medium,dinner,13.0,3.2549522286515065,-9.745047771348494,9.745047771348494,11.0
12,2026-01-29 05:00:00+03:00,medium,afternoon,24.0,14.32994698085168,-9.67005301914832,9.67005301914832,11.0
479,2026-03-23 02:00:00+03:00,medium,early_morning,16.0,6.346024671776135,-9.653975328223865,9.653975328223865,11.0
54,2026-02-16 05:00:00+03:00,medium,afternoon,13.0,3.3474460983788337,-9.652553901621166,9.652553901621166,11.0
16,2026-02-09 05:00:00+03:00,medium,afternoon,11.0,1.3906915892258844,-9.609308410774116,9.609308410774116,11.0
16,2026-04-05 04:00:00+03:00,medium,lunch,13.0,3.40580227593949,-9.59419772406051,9.59419772406051,11.0
7,2026-03-08 02:00:00+03:00,high,early_morning,35.0,25.484678633055708,-9.515321366944292,9.515321366944292,24.0
54,2026-02-07 06:00:00+03:00,medium,dinner,13.0,3.547793985698381,-9.45220601430162,9.45220601430162,11.0
16,2026-04-09 04:00:00+03:00,medium,lunch,11.0,1.5501110833949836,-9.449888916605016,9.449888916605016,11.0
29,2026-02-06 05:00:00+03:00,high,afternoon,35.0,25.57547710816996,-9.42452289183004,9.42452289183004,24.0
11,2026-04-04 00:00:00+03:00,medium,deep_night,15.0,24.40794787612927,9.40794787612927,9.40794787612927,11.0
434,2026-01-31 03:00:00+03:00,medium,morning,13.0,3.6353633352870416,-9.364636664712958,9.364636664712958,11.0
434,2026-02-23 06:00:00+03:00,medium,dinner,16.0,6.665980898796887,-9.334019101203113,9.334019101203113,11.0
479,2026-03-27 02:00:00+03:00,medium,early_morning,16.0,6.682810851412755,-9.317189148587245,9.317189148587245,11.0
11,2026-03-20 00:00:00+03:00,medium,deep_night,13.0,22.27425670872986,9.274256708729862,9.274256708729862,11.0
8,2026-02-01 04:00:00+03:00,high,lunch,28.0,18.73904582547406,-9.260954174525938,9.260954174525938,24.0
11,2026-03-11 00:00:00+03:00,medium,deep_night,11.0,20.24159187008976,9.24159187008976,9.24159187008976,11.0
69,2026-02-20 07:00:00+03:00,mega,late_evening,37.0,27.773944497891527,-9.226055502108473,9.226055502108473,36.0
2,2026-04-08 02:00:00+03:00,high,early_morning,25.0,15.789213452450866,-9.210786547549134,9.210786547549134,24.0
479,2026-03-12 02:00:00+03:00,medium,early_morning,16.0,6.882190521503698,-9.117809478496302,9.117809478496302,11.0
7,2026-02-16 02:00:00+03:00,high,early_morning,28.0,18.941963221914662,-9.058036778085338,9.058036778085338,24.0
128,2026-02-26 05:00:00+03:00,high,afternoon,25.0,15.998725891216383,-9.001274108783617,9.001274108783617,24.0
30,2026-02-14 04:00:00+03:00,high,lunch,26.0,17.0476519862544,-8.952348013745599,8.952348013745599,24.0
11,2026-02-06 00:00:00+03:00,medium,deep_night,11.0,19.949280067542023,8.949280067542023,8.949280067542023,11.0
47,2026-02-19 04:00:00+03:00,medium,lunch,12.0,3.0537059839136136,-8.946294016086387,8.946294016086387,11.0
115,2026-02-06 05:00:00+03:00,medium,afternoon,25.0,16.120277156652936,-8.879722843347064,8.879722843347064,11.0
54,2026-03-22 07:00:00+03:00,medium,late_evening,11.0,2.1205495457211683,-8.879450454278832,8.879450454278832,11.0
479,2026-03-03 02:00:00+03:00,medium,early_morning,14.0,5.153429975468843,-8.846570024531157,8.846570024531157,11.0
123,2026-01-27 04:00:00+03:00,medium,lunch,23.0,14.180662479278217,-8.819337520721783,8.819337520721783,11.0
11,2026-03-29 00:00:00+03:00,medium,deep_night,17.0,25.805937299244714,8.805937299244714,8.805937299244714,11.0
479,2026-03-25 02:00:00+03:00,medium,early_morning,14.0,5.222544959176863,-8.777455040823137,8.777455040823137,11.0
16,2026-03-21 04:00:00+03:00,medium,lunch,11.0,2.2232026978943145,-8.776797302105685,8.776797302105685,11.0
11,2026-02-20 00:00:00+03:00,medium,deep_night,12.0,20.776359462975872,8.776359462975872,8.776359462975872,11.0
38,2026-02-22 07:00:00+03:00,medium,late_evening,11.0,2.2285207900043735,-8.771479209995626,8.771479209995626,11.0
54,2026-01-30 07:00:00+03:00,medium,late_evening,11.0,2.2323879454654447,-8.767612054534556,8.767612054534556,11.0
29,2026-02-17 02:00:00+03:00,high,early_morning,33.0,24.28565810345409,-8.71434189654591,8.71434189654591,24.0
30,2026-03-08 04:00:00+03:00,high,lunch,26.0,17.303148913894304,-8.696851086105696,8.696851086105696,24.0
7,2026-03-28 02:00:00+03:00,high,early_morning,32.0,23.350239421092645,-8.649760578907355,8.649760578907355,24.0
14,2026-03-08 02:00:00+03:00,medium,early_morning,13.0,4.350491644363417,-8.649508355636584,8.649508355636584,11.0
29,2026-01-27 02:00:00+03:00,high,early_morning,24.0,15.351208629584569,-8.648791370415431,8.648791370415431,24.0
11,2026-04-05 00:00:00+03:00,medium,deep_night,15.0,23.608993141610497,8.608993141610497,8.608993141610497,11.0
11,2026-02-07 00:00:00+03:00,medium,deep_night,14.0,22.591961666738335,8.591961666738335,8.591961666738335,11.0
4,2026-01-30 05:00:00+03:00,high,afternoon,25.0,16.40822508939886,-8.591774910601139,8.591774910601139,24.0
11,2026-02-05 00:00:00+03:00,medium,deep_night,11.0,19.58237708378192,8.582377083781921,8.582377083781921,11.0
36,2026-04-11 04:00:00+03:00,medium,lunch,11.0,2.4799254219685687,-8.520074578031432,8.520074578031432,11.0
479,2026-02-27 02:00:00+03:00,medium,early_morning,14.0,5.483240813999004,-8.516759186000996,8.516759186000996,11.0
101,2026-01-30 05:00:00+03:00,medium,afternoon,19.0,10.483893649751831,-8.516106350248169,8.516106350248169,11.0
123,2026-04-09 04:00:00+03:00,medium,lunch,24.0,15.55444357732572,-8.44555642267428,8.44555642267428,11.0
69,2026-04-05 04:00:00+03:00,mega,lunch,40.0,31.558573946765403,-8.441426053234597,8.441426053234597,36.0
29,2026-04-04 02:00:00+03:00,high,early_morning,24.0,32.39005173321675,8.390051733216751,8.390051733216751,24.0
16,2026-04-11 05:00:00+03:00,medium,afternoon,14.0,5.686108342528046,-8.313891657471954,8.313891657471954,11.0
30,2026-04-08 05:00:00+03:00,high,afternoon,26.0,17.692309054983767,-8.307690945016233,8.307690945016233,24.0
14,2026-01-27 04:00:00+03:00,medium,lunch,15.0,6.706505920640404,-8.293494079359597,8.293494079359597,11.0
16,2026-02-14 04:00:00+03:00,medium,lunch,12.0,3.7323067895338427,-8.267693210466158,8.267693210466158,11.0
35,2026-01-25 04:00:00+03:00,high,lunch,24.0,15.73442263394018,-8.26557736605982,8.26557736605982,24.0
11,2026-02-16 00:00:00+03:00,medium,deep_night,11.0,19.2579372363679,8.257937236367901,8.257937236367901,11.0
11,2026-02-02 00:00:00+03:00,medium,deep_night,12.0,20.237126003100805,8.237126003100805,8.237126003100805,11.0
7,2026-02-09 02:00:00+03:00,high,early_morning,30.0,21.770569569691403,-8.229430430308597,8.229430430308597,24.0
11,2026-02-12 00:00:00+03:00,medium,deep_night,11.0,19.225748173026346,8.225748173026346,8.225748173026346,11.0
123,2026-03-20 05:00:00+03:00,medium,afternoon,12.0,20.176434235656657,8.176434235656657,8.176434235656657,11.0
69,2026-02-02 05:00:00+03:00,mega,afternoon,39.0,30.82779984442449,-8.17220015557551,8.17220015557551,36.0
128,2026-02-13 05:00:00+03:00,high,afternoon,24.0,15.867125685441238,-8.132874314558762,8.132874314558762,24.0
16,2026-04-02 05:00:00+03:00,medium,afternoon,11.0,2.8812034509331625,-8.118796549066838,8.118796549066838,11.0
115,2026-01-26 06:00:00+03:00,medium,dinner,14.0,5.886984092206439,-8.11301590779356,8.11301590779356,11.0
11,2026-02-10 02:00:00+03:00,medium,early_morning,16.0,7.8890101511365,-8.1109898488635,8.1109898488635,11.0
7,2026-03-08 05:00:00+03:00,high,afternoon,24.0,15.905056932523895,-8.094943067476105,8.094943067476105,24.0
115,2026-02-16 04:00:00+03:00,medium,lunch,20.0,11.935008592133855,-8.064991407866145,8.064991407866145,11.0
142,2026-02-18 07:00:00+03:00,medium,late_evening,11.0,2.9414794882143607,-8.05852051178564,8.05852051178564,11.0
8,2026-02-13 04:00:00+03:00,high,lunch,28.0,19.944981197429207,-8.055018802570793,8.055018802570793,24.0
434,2026-03-09 07:00:00+03:00,medium,late_evening,17.0,8.973477639175513,-8.026522360824487,8.026522360824487,11.0
11,2026-03-16 00:00:00+03:00,medium,deep_night,14.0,22.020899746299893,8.020899746299893,8.020899746299893,11.0
16,2026-04-12 07:00:00+03:00,medium,late_evening,11.0,2.9862699309145477,-8.013730069085453,8.013730069085453,11.0
11,2026-01-26 02:00:00+03:00,medium,early_morning,22.0,13.986676690340385,-8.013323309659615,8.013323309659615,11.0
123,2026-01-31 05:00:00+03:00,medium,afternoon,19.0,11.001374321181864,-7.9986256788181365,7.9986256788181365,11.0
30,2026-04-11 02:00:00+03:00,high,early_morning,26.0,18.027518023895855,-7.972481976104145,7.972481976104145,24.0
6,2026-04-10 02:00:00+03:00,high,early_morning,25.0,17.044059357448994,-7.955940642551006,7.955940642551006,24.0
123,2026-02-16 04:00:00+03:00,medium,lunch,24.0,16.053020075016175,-7.946979924983825,7.946979924983825,11.0
54,2026-02-04 05:00:00+03:00,medium,afternoon,12.0,4.085366906186712,-7.914633093813288,7.914633093813288,11.0
54,2026-02-08 07:00:00+03:00,medium,late_evening,13.0,5.1164664754260905,-7.8835335245739095,7.8835335245739095,11.0
29,2026-02-15 05:00:00+03:00,high,afternoon,31.0,23.139391862627114,-7.8606081373728856,7.8606081373728856,24.0
142,2026-02-20 04:00:00+03:00,medium,lunch,13.0,5.13982273994724,-7.86017726005276,7.86017726005276,11.0
434,2026-02-09 05:00:00+03:00,medium,afternoon,22.0,14.144761501297207,-7.855238498702793,7.855238498702793,11.0
434,2026-04-09 07:00:00+03:00,medium,late_evening,16.0,8.184773241254465,-7.815226758745535,7.815226758745535,11.0
47,2026-02-02 05:00:00+03:00,medium,afternoon,11.0,3.237537618220736,-7.7624623817792635,7.7624623817792635,11.0
142,2026-04-09 02:00:00+03:00,medium,early_morning,12.0,4.272557347703892,-7.727442652296108,7.727442652296108,11.0
1,2026-02-18 05:00:00+03:00,medium,afternoon,17.0,9.29359465952594,-7.70640534047406,7.70640534047406,11.0
128,2026-02-17 05:00:00+03:00,high,afternoon,24.0,16.317865271337325,-7.682134728662675,7.682134728662675,24.0
67,2026-03-07 02:00:00+03:00,low,early_morning,0.0,7.645924036128676,7.645924036128676,7.645924036128676,0.0
479,2026-04-09 02:00:00+03:00,medium,early_morning,13.0,5.368773463388294,-7.631226536611706,7.631226536611706,11.0
20,2026-04-11 05:00:00+03:00,medium,afternoon,16.0,8.381504548473677,-7.618495451526323,7.618495451526323,11.0
69,2026-02-20 04:00:00+03:00,mega,lunch,36.0,28.40465784329479,-7.595342156705211,7.595342156705211,36.0
123,2026-04-07 05:00:00+03:00,medium,afternoon,14.0,21.587773360386645,7.587773360386645,7.587773360386645,11.0
482,2026-03-14 00:00:00+03:00,low,deep_night,0.0,7.571056956264125,7.571056956264125,7.571056956264125,0.0
142,2026-02-16 05:00:00+03:00,medium,afternoon,17.0,9.435566951468275,-7.5644330485317255,7.5644330485317255,11.0
5,2026-01-29 02:00:00+03:00,medium,early_morning,16.0,8.441839816044396,-7.558160183955604,7.558160183955604,11.0
35,2026-04-07 05:00:00+03:00,high,afternoon,26.0,18.501334645461917,-7.498665354538083,7.498665354538083,24.0
6,2026-02-09 05:00:00+03:00,high,afternoon,30.0,22.542090434344285,-7.457909565655715,7.457909565655715,24.0
479,2026-03-17 02:00:00+03:00,medium,early_morning,13.0,5.544099672960824,-7.455900327039176,7.455900327039176,11.0
54,2026-02-14 06:00:00+03:00,medium,dinner,11.0,3.5459054513011132,-7.454094548698887,7.454094548698887,11.0
434,2026-01-25 07:00:00+03:00,medium,late_evening,16.0,8.553640454772243,-7.446359545227757,7.446359545227757,11.0
11,2026-02-09 00:00:00+03:00,medium,deep_night,13.0,20.41088346891403,7.4108834689140295,7.4108834689140295,11.0
11,2026-03-01 00:00:00+03:00,medium,deep_night,20.0,27.405755741558544,7.4057557415585435,7.4057557415585435,11.0
7,2026-01-29 05:00:00+03:00,high,afternoon,24.0,16.603213860468127,-7.396786139531873,7.396786139531873,24.0
10,2026-01-30 05:00:00+03:00,medium,afternoon,17.0,9.604619665752235,-7.395380334247765,7.395380334247765,11.0
11,2026-03-02 00:00:00+03:00,medium,deep_night,15.0,22.365493202655166,7.365493202655166,7.365493202655166,11.0
30,2026-02-15 04:00:00+03:00,high,lunch,24.0,16.645881974904576,-7.354118025095424,7.354118025095424,24.0
35,2026-02-08 04:00:00+03:00,high,lunch,24.0,16.66016117484385,-7.33983882515615,7.33983882515615,24.0
123,2026-02-18 04:00:00+03:00,medium,lunch,23.0,15.66799644802009,-7.332003551979909,7.332003551979909,11.0
115,2026-03-06 04:00:00+03:00,medium,lunch,20.0,12.671364237828202,-7.328635762171798,7.328635762171798,11.0
54,2026-02-07 05:00:00+03:00,medium,afternoon,11.0,3.6893212781501212,-7.310678721849879,7.310678721849879,11.0
6,2026-04-11 05:00:00+03:00,high,afternoon,24.0,16.701733843103625,-7.298266156896375,7.298266156896375,24.0
12,2026-02-03 02:00:00+03:00,medium,early_morning,15.0,7.703105594717763,-7.296894405282237,7.296894405282237,11.0
38,2026-02-07 07:00:00+03:00,medium,late_evening,13.0,5.706327396102871,-7.293672603897129,7.293672603897129,11.0
69,2026-03-05 05:00:00+03:00,mega,afternoon,45.0,37.7530081886679,-7.2469918113321015,7.2469918113321015,36.0
4,2026-03-23 05:00:00+03:00,high,afternoon,29.0,21.773841281730228,-7.226158718269772,7.226158718269772,24.0
10,2026-01-25 04:00:00+03:00,medium,lunch,13.0,5.8109577318735735,-7.1890422681264265,7.1890422681264265,11.0
54,2026-04-10 05:00:00+03:00,medium,afternoon,12.0,4.833604803464405,-7.166395196535595,7.166395196535595,11.0
9,2026-01-31 05:00:00+03:00,medium,afternoon,17.0,9.868656792381335,-7.131343207618665,7.131343207618665,11.0
26,2026-03-04 05:00:00+03:00,medium,afternoon,20.0,12.896937748006842,-7.103062251993158,7.103062251993158,11.0
9,2026-01-30 07:00:00+03:00,medium,late_evening,14.0,6.922987269745404,-7.077012730254596,7.077012730254596,11.0
7,2026-02-09 05:00:00+03:00,high,afternoon,26.0,18.926435605730212,-7.073564394269788,7.073564394269788,24.0
11,2026-01-30 02:00:00+03:00,medium,early_morning,21.0,13.93318646814478,-7.066813531855219,7.066813531855219,11.0
20,2026-04-05 07:00:00+03:00,medium,late_evening,13.0,5.9667864317113075,-7.0332135682886925,7.0332135682886925,11.0
443,2026-03-04 05:00:00+03:00,low,afternoon,2.0,9.01322204113519,7.01322204113519,7.01322204113519,0.0
478,2026-03-07 04:00:00+03:00,low,lunch,0.0,6.97326299234736,6.97326299234736,6.97326299234736,0.0
479,2026-04-05 02:00:00+03:00,medium,early_morning,11.0,4.0531141524414265,-6.9468858475585735,6.9468858475585735,11.0
434,2026-03-08 03:00:00+03:00,medium,morning,12.0,5.053938298043412,-6.946061701956588,6.946061701956588,11.0
35,2026-02-13 05:00:00+03:00,high,afternoon,28.0,21.085487048874306,-6.914512951125694,6.914512951125694,24.0
16,2026-04-09 05:00:00+03:00,medium,afternoon,12.0,5.095547242206858,-6.904452757793142,6.904452757793142,11.0
69,2026-04-11 02:00:00+03:00,mega,early_morning,39.0,32.101203535514585,-6.8987964644854145,6.8987964644854145,36.0
54,2026-02-21 05:00:00+03:00,medium,afternoon,11.0,4.10433368903056,-6.89566631096944,6.89566631096944,11.0
480,2026-03-07 04:00:00+03:00,low,lunch,0.0,6.878366228184058,6.878366228184058,6.878366228184058,0.0
11,2026-01-31 00:00:00+03:00,medium,deep_night,11.0,17.871463294531388,6.871463294531388,6.871463294531388,11.0
479,2026-03-24 02:00:00+03:00,medium,early_morning,12.0,5.140106791050412,-6.859893208949588,6.859893208949588,11.0
11,2026-03-04 00:00:00+03:00,medium,deep_night,13.0,19.844451590949355,6.844451590949355,6.844451590949355,11.0
6,2026-03-04 02:00:00+03:00,high,early_morning,24.0,17.171486023834156,-6.828513976165844,6.828513976165844,24.0
7,2026-02-17 05:00:00+03:00,high,afternoon,27.0,20.180992928982604,-6.819007071017396,6.819007071017396,24.0
8,2026-01-29 05:00:00+03:00,high,afternoon,30.0,23.21290061264978,-6.787099387350221,6.787099387350221,24.0
14,2026-04-10 05:00:00+03:00,medium,afternoon,21.0,14.215293469702955,-6.784706530297045,6.784706530297045,11.0
69,2026-02-28 05:00:00+03:00,mega,afternoon,46.0,39.22757327385629,-6.772426726143713,6.772426726143713,36.0
482,2026-03-14 02:00:00+03:00,low,early_morning,0.0,6.755964866983888,6.755964866983888,6.755964866983888,0.0
115,2026-02-18 03:00:00+03:00,medium,morning,12.0,5.262961249836715,-6.737038750163285,6.737038750163285,11.0
12,2026-02-13 05:00:00+03:00,medium,afternoon,24.0,17.27126376121204,-6.72873623878796,6.72873623878796,11.0
10,2026-02-24 05:00:00+03:00,medium,afternoon,18.0,11.297974999341605,-6.702025000658395,6.702025000658395,11.0
1,2026-02-26 05:00:00+03:00,medium,afternoon,16.0,9.301205511084035,-6.698794488915965,6.698794488915965,11.0
14,2026-02-15 05:00:00+03:00,medium,afternoon,20.0,13.316809373089644,-6.683190626910356,6.683190626910356,11.0
26,2026-03-10 02:00:00+03:00,medium,early_morning,12.0,5.318769548097745,-6.681230451902255,6.681230451902255,11.0
123,2026-02-23 05:00:00+03:00,medium,afternoon,12.0,18.67556496911636,6.675564969116358,6.675564969116358,11.0
7,2026-02-12 05:00:00+03:00,high,afternoon,27.0,20.328046087504575,-6.671953912495425,6.671953912495425,24.0
35,2026-02-28 05:00:00+03:00,high,afternoon,28.0,21.35209178778781,-6.64790821221219,6.64790821221219,24.0
483,2026-03-27 02:00:00+03:00,low,early_morning,0.0,6.646310523531714,6.646310523531714,6.646310523531714,0.0
25,2026-02-19 06:00:00+03:00,medium,dinner,12.0,5.355074299778552,-6.644925700221448,6.644925700221448,11.0
1,2026-03-04 05:00:00+03:00,medium,afternoon,17.0,10.370338646014389,-6.629661353985611,6.629661353985611,11.0
516,2026-04-12 04:00:00+03:00,low,lunch,1.0,7.627447756395758,6.627447756395758,6.627447756395758,0.0
