location_id,segment_datetime,segment,time_segment,orders_count,prediction,error,abs_error,peak_threshold
10,2026-04-06 05:00:00+03:00,medium,afternoon,12.0,8.090632676640848,-3.9093673233591524,3.9093673233591524,10.0
126,2026-03-10 04:00:00+03:00,high,lunch,27.0,23.09524485040204,-3.9047551495979604,3.9047551495979604,25.0
25,2026-02-11 06:00:00+03:00,medium,dinner,10.0,6.105683771161362,-3.8943162288386377,3.8943162288386377,10.0
478,2026-04-10 04:00:00+03:00,low,lunch,5.0,1.1078795120259404,-3.8921204879740596,3.8921204879740596,1.0
99,2026-02-17 04:00:00+03:00,mega,lunch,45.0,41.11191985665302,-3.8880801433469827,3.8880801433469827,38.0
18,2026-03-30 05:00:00+03:00,medium,afternoon,11.0,7.123516304543642,-3.8764836954563577,3.8764836954563577,10.0
123,2026-03-11 04:00:00+03:00,high,lunch,27.0,30.868572461301962,3.8685724613019623,3.8685724613019623,25.0
25,2026-02-01 06:00:00+03:00,medium,dinner,10.0,6.140627429752868,-3.8593725702471318,3.8593725702471318,10.0
1,2026-01-30 04:00:00+03:00,medium,lunch,15.0,11.152552088527248,-3.8474479114727522,3.8474479114727522,10.0
5,2026-02-04 01:00:00+03:00,medium,opening,16.0,12.15263302510117,-3.8473669748988293,3.8473669748988293,10.0
478,2026-03-23 05:00:00+03:00,low,afternoon,1.0,4.846934807872477,3.8469348078724774,3.8469348078724774,1.0
478,2026-02-13 05:00:00+03:00,low,afternoon,2.0,5.846136817954283,3.8461368179542834,3.8461368179542834,1.0
25,2026-03-25 04:00:00+03:00,medium,lunch,15.0,18.843891404487685,3.8438914044876853,3.8438914044876853,10.0
25,2026-02-02 05:00:00+03:00,medium,afternoon,14.0,10.163392573717193,-3.836607426282807,3.836607426282807,10.0
18,2026-04-06 04:00:00+03:00,medium,lunch,10.0,13.831052043250814,3.831052043250814,3.831052043250814,10.0
11,2026-02-13 01:00:00+03:00,medium,opening,12.0,15.829983767321195,3.8299837673211954,3.8299837673211954,10.0
434,2026-02-09 04:00:00+03:00,medium,lunch,23.0,19.171121484610566,-3.828878515389434,3.828878515389434,10.0
443,2026-03-04 05:00:00+03:00,low,afternoon,1.0,4.8257678301869396,3.8257678301869396,3.8257678301869396,1.0
69,2026-03-18 04:00:00+03:00,mega,lunch,44.0,47.82397973737904,3.823979737379041,3.823979737379041,38.0
12,2026-02-15 04:00:00+03:00,high,lunch,29.0,25.178887181449724,-3.821112818550276,3.821112818550276,25.0
10,2026-03-12 06:00:00+03:00,medium,dinner,10.0,6.185599271316457,-3.814400728683543,3.814400728683543,10.0
10,2026-02-20 04:00:00+03:00,medium,lunch,17.0,20.808190361099353,3.808190361099353,3.808190361099353,10.0
142,2026-02-27 04:00:00+03:00,medium,lunch,17.0,13.196855217521836,-3.8031447824781637,3.8031447824781637,10.0
54,2026-04-12 06:00:00+03:00,medium,dinner,12.0,8.199788317449556,-3.8002116825504437,3.8002116825504437,10.0
98,2026-04-07 04:00:00+03:00,low,lunch,4.0,0.20275575402974955,-3.7972442459702505,3.7972442459702505,1.0
11,2026-02-20 01:00:00+03:00,medium,opening,11.0,14.794675509862651,3.7946755098626515,3.7946755098626515,10.0
340,2026-04-05 06:00:00+03:00,low,dinner,4.0,0.2141156654495573,-3.7858843345504427,3.7858843345504427,1.0
16,2026-02-13 06:00:00+03:00,medium,dinner,11.0,7.21791892108889,-3.7820810789111103,3.7820810789111103,10.0
425,2026-04-11 03:00:00+03:00,low,morning,4.0,0.21922852449504582,-3.780771475504954,3.780771475504954,1.0
123,2026-03-19 04:00:00+03:00,high,lunch,29.0,32.7783680508534,3.778368050853402,3.778368050853402,25.0
115,2026-02-10 04:00:00+03:00,high,lunch,26.0,22.223488918574507,-3.776511081425493,3.776511081425493,25.0
142,2026-04-13 04:00:00+03:00,medium,lunch,15.0,11.229763159513887,-3.7702368404861133,3.7702368404861133,10.0
10,2026-04-01 04:00:00+03:00,medium,lunch,20.0,16.232335987802543,-3.767664012197457,3.767664012197457,10.0
11,2026-03-29 00:00:00+03:00,medium,deep_night,21.0,24.76140221529374,3.7614022152937387,3.7614022152937387,10.0
482,2026-03-13 05:00:00+03:00,low,afternoon,1.0,4.758636036895596,3.758636036895596,3.758636036895596,1.0
8,2026-02-13 04:00:00+03:00,mega,lunch,41.0,37.242329633825044,-3.757670366174956,3.757670366174956,38.0
290,2026-03-08 05:00:00+03:00,low,afternoon,4.0,0.24268640135911923,-3.7573135986408808,3.7573135986408808,1.0
69,2026-04-06 04:00:00+03:00,mega,lunch,43.0,46.75603918716088,3.75603918716088,3.75603918716088,38.0
10,2026-03-20 04:00:00+03:00,medium,lunch,15.0,18.754246315990493,3.7542463159904926,3.7542463159904926,10.0
478,2026-03-15 05:00:00+03:00,low,afternoon,1.0,4.750574728884096,3.7505747288840956,3.7505747288840956,1.0
20,2026-01-25 04:00:00+03:00,medium,lunch,10.0,13.748080080715077,3.748080080715077,3.748080080715077,10.0
26,2026-03-02 05:00:00+03:00,medium,afternoon,13.0,9.25469132784826,-3.74530867215174,3.74530867215174,10.0
33,2026-03-02 04:00:00+03:00,high,lunch,26.0,22.2559430536791,-3.7440569463208995,3.7440569463208995,25.0
434,2026-02-14 05:00:00+03:00,medium,afternoon,14.0,10.260671943532788,-3.739328056467212,3.739328056467212,10.0
10,2026-03-29 06:00:00+03:00,medium,dinner,10.0,6.268225844340549,-3.7317741556594513,3.7317741556594513,10.0
33,2026-02-25 04:00:00+03:00,high,lunch,28.0,24.2776296732201,-3.722370326779899,3.722370326779899,25.0
478,2026-03-13 05:00:00+03:00,low,afternoon,1.0,4.710189874877095,3.710189874877095,3.710189874877095,1.0
99,2026-02-06 04:00:00+03:00,mega,lunch,40.0,43.6990839252829,3.699083925282899,3.699083925282899,38.0
5,2026-01-26 01:00:00+03:00,medium,opening,12.0,8.319792591951952,-3.680207408048048,3.680207408048048,10.0
18,2026-02-23 05:00:00+03:00,medium,afternoon,13.0,9.324165559873398,-3.675834440126602,3.675834440126602,10.0
33,2026-02-14 04:00:00+03:00,high,lunch,28.0,24.3268244383613,-3.6731755616387005,3.6731755616387005,25.0
434,2026-02-23 04:00:00+03:00,medium,lunch,16.0,19.671467758603193,3.6714677586031925,3.6714677586031925,10.0
10,2026-03-26 04:00:00+03:00,medium,lunch,15.0,18.667941439592575,3.6679414395925747,3.6679414395925747,10.0
38,2026-02-12 06:00:00+03:00,medium,dinner,10.0,6.3333625619214375,-3.6666374380785625,3.6666374380785625,10.0
12,2026-04-11 04:00:00+03:00,high,lunch,28.0,24.33700237795882,-3.6629976220411784,3.6629976220411784,25.0
10,2026-02-27 04:00:00+03:00,medium,lunch,14.0,17.65549543207769,3.6554954320776893,3.6554954320776893,10.0
434,2026-02-04 04:00:00+03:00,medium,lunch,15.0,18.65068801583641,3.6506880158364083,3.6506880158364083,10.0
516,2026-04-09 05:00:00+03:00,low,afternoon,1.0,4.649930609148923,3.6499306091489228,3.6499306091489228,1.0
20,2026-02-01 04:00:00+03:00,medium,lunch,17.0,13.35061388380618,-3.6493861161938206,3.6493861161938206,10.0
135,2026-01-30 05:00:00+03:00,low,afternoon,4.0,0.3522034813506876,-3.6477965186493124,3.6477965186493124,1.0
26,2026-02-28 04:00:00+03:00,medium,lunch,11.0,14.644981775267446,3.6449817752674463,3.6449817752674463,10.0
33,2026-02-03 04:00:00+03:00,high,lunch,26.0,22.358377652215168,-3.641622347784832,3.641622347784832,25.0
