location_id,segment_datetime,segment,time_segment,segment_start_hour,orders_count,prediction,error,abs_error,peak_threshold
480,2026-03-19 11:00:00+03:00,low,lunch,11,2.0,5.235847404942609,3.235847404942609,3.235847404942609,1.0
115,2026-03-09 18:00:00+03:00,medium,dinner,18,14.0,10.767765411554512,-3.232234588445488,3.232234588445488,14.0
478,2026-03-15 15:00:00+03:00,low,afternoon,15,1.0,4.222306742483017,3.222306742483017,3.222306742483017,1.0
25,2026-02-13 11:00:00+03:00,medium,lunch,11,23.0,19.782693201266497,-3.217306798733503,3.217306798733503,14.0
25,2026-03-04 11:00:00+03:00,medium,lunch,11,21.0,17.786407508521975,-3.2135924914780247,3.2135924914780247,14.0
9,2026-02-20 18:00:00+03:00,medium,dinner,18,15.0,11.798790420953717,-3.2012095790462833,3.2012095790462833,14.0
26,2026-03-03 11:00:00+03:00,medium,lunch,11,15.0,18.197794888427637,3.1977948884276373,3.1977948884276373,14.0
12,2026-03-21 09:00:00+03:00,medium,morning,9,16.0,12.802770970568544,-3.1972290294314565,3.1972290294314565,14.0
478,2026-04-01 11:00:00+03:00,low,lunch,11,1.0,4.189922758119078,3.189922758119078,3.189922758119078,1.0
123,2026-03-01 11:00:00+03:00,medium,lunch,11,22.0,25.186958812062016,3.1869588120620165,3.1869588120620165,14.0
26,2026-03-05 11:00:00+03:00,medium,lunch,11,21.0,17.813933819391625,-3.1860661806083748,3.1860661806083748,14.0
8,2026-02-28 11:00:00+03:00,high,lunch,11,31.0,34.17716395266976,3.1771639526697584,3.1771639526697584,30.0
30,2026-03-07 11:00:00+03:00,high,lunch,11,37.0,33.82528566520631,-3.1747143347936913,3.1747143347936913,30.0
123,2026-03-15 11:00:00+03:00,medium,lunch,11,23.0,19.833467286165188,-3.166532713834812,3.166532713834812,14.0
1,2026-03-05 11:00:00+03:00,medium,lunch,11,18.0,14.835735105139506,-3.1642648948604943,3.1642648948604943,14.0
12,2026-02-06 11:00:00+03:00,medium,lunch,11,26.0,22.843974411802517,-3.1560255881974832,3.1560255881974832,14.0
115,2026-02-12 15:00:00+03:00,medium,afternoon,15,14.0,10.845069112011357,-3.154930887988643,3.154930887988643,14.0
35,2026-02-15 11:00:00+03:00,high,lunch,11,32.0,35.154851701066576,3.154851701066576,3.154851701066576,30.0
434,2026-04-11 11:00:00+03:00,medium,lunch,11,16.0,19.14241201795462,3.1424120179546193,3.1424120179546193,14.0
123,2026-04-02 11:00:00+03:00,medium,lunch,11,30.0,26.860228910725745,-3.139771089274255,3.139771089274255,14.0
35,2026-04-13 11:00:00+03:00,high,lunch,11,31.0,27.86420401668325,-3.1357959833167506,3.1357959833167506,30.0
12,2026-02-07 11:00:00+03:00,medium,lunch,11,29.0,25.865321389815005,-3.134678610184995,3.134678610184995,14.0
69,2026-03-28 11:00:00+03:00,mega,lunch,11,52.0,55.12840577122576,3.128405771225758,3.128405771225758,49.0
434,2026-03-05 11:00:00+03:00,medium,lunch,11,17.0,20.124361641004974,3.124361641004974,3.124361641004974,14.0
123,2026-02-21 11:00:00+03:00,medium,lunch,11,21.0,24.12122836883365,3.1212283688336484,3.1212283688336484,14.0
434,2026-03-19 11:00:00+03:00,medium,lunch,11,15.0,18.120296735034543,3.120296735034543,3.120296735034543,14.0
12,2026-02-26 18:00:00+03:00,medium,dinner,18,15.0,11.902145647708055,-3.097854352291945,3.097854352291945,14.0
1,2026-01-26 11:00:00+03:00,medium,lunch,11,15.0,11.903482176246952,-3.0965178237530484,3.0965178237530484,14.0
12,2026-03-20 11:00:00+03:00,medium,lunch,11,24.0,20.912092084530755,-3.087907915469245,3.087907915469245,14.0
12,2026-01-26 11:00:00+03:00,medium,lunch,11,17.0,20.085362300404146,3.085362300404146,3.085362300404146,14.0
115,2026-02-14 11:00:00+03:00,medium,lunch,11,23.0,19.92865746331499,-3.071342536685009,3.071342536685009,14.0
478,2026-03-17 15:00:00+03:00,low,afternoon,15,1.0,4.066046539434065,3.0660465394340646,3.0660465394340646,1.0
115,2026-02-07 09:00:00+03:00,medium,morning,9,17.0,13.934262666271525,-3.0657373337284746,3.0657373337284746,14.0
480,2026-03-20 15:00:00+03:00,low,afternoon,15,1.0,4.062408348065924,3.062408348065924,3.062408348065924,1.0
434,2026-04-05 11:00:00+03:00,medium,lunch,11,21.0,17.94127812953528,-3.058721870464719,3.058721870464719,14.0
10,2026-02-09 11:00:00+03:00,medium,lunch,11,19.0,15.948913030018073,-3.0510869699819274,3.0510869699819274,14.0
14,2026-03-22 11:00:00+03:00,medium,lunch,11,14.0,17.043324932838583,3.0433249328385834,3.0433249328385834,14.0
26,2026-02-14 11:00:00+03:00,medium,lunch,11,19.0,15.959264658880482,-3.040735341119518,3.040735341119518,14.0
101,2026-04-04 11:00:00+03:00,medium,lunch,11,17.0,13.962146102669497,-3.0378538973305034,3.0378538973305034,14.0
478,2026-04-12 11:00:00+03:00,low,lunch,11,2.0,5.034436493062872,3.0344364930628718,3.0344364930628718,1.0
10,2026-02-12 11:00:00+03:00,medium,lunch,11,23.0,19.969529092240194,-3.030470907759806,3.030470907759806,14.0
123,2026-01-26 11:00:00+03:00,medium,lunch,11,25.0,21.979468848658637,-3.0205311513413626,3.0205311513413626,14.0
480,2026-03-27 11:00:00+03:00,low,lunch,11,2.0,5.0180491827203255,3.0180491827203255,3.0180491827203255,1.0
25,2026-01-29 11:00:00+03:00,medium,lunch,11,19.0,15.995598005348855,-3.004401994651145,3.004401994651145,14.0
12,2026-01-28 11:00:00+03:00,medium,lunch,11,23.0,19.996246768946417,-3.003753231053583,3.003753231053583,14.0
142,2026-03-13 11:00:00+03:00,medium,lunch,11,14.0,10.997953929123357,-3.002046070876643,3.002046070876643,14.0
123,2026-04-05 11:00:00+03:00,medium,lunch,11,19.0,21.996512348503412,2.996512348503412,2.996512348503412,14.0
478,2026-02-14 15:00:00+03:00,low,afternoon,15,3.0,5.980952382243317,2.9809523822433173,2.9809523822433173,1.0
478,2026-04-11 15:00:00+03:00,low,afternoon,15,2.0,4.979964512733899,2.9799645127338987,2.9799645127338987,1.0
483,2026-03-17 15:00:00+03:00,low,afternoon,15,1.0,3.9793258470487953,2.9793258470487953,2.9793258470487953,1.0
347,2026-02-27 21:00:00+03:00,low,late_evening,21,3.0,0.026041982010068125,-2.973958017989932,2.973958017989932,1.0
439,2026-02-14 18:00:00+03:00,low,dinner,18,3.0,0.031074721032068212,-2.968925278967932,2.968925278967932,1.0
26,2026-03-11 11:00:00+03:00,medium,lunch,11,15.0,17.962137905098782,2.962137905098782,2.962137905098782,14.0
12,2026-03-29 11:00:00+03:00,medium,lunch,11,21.0,23.959835638991592,2.959835638991592,2.959835638991592,14.0
478,2026-02-17 11:00:00+03:00,low,lunch,11,4.0,1.0425869912272119,-2.957413008772788,2.957413008772788,1.0
123,2026-03-17 15:00:00+03:00,medium,afternoon,15,18.0,15.051070337312586,-2.948929662687414,2.948929662687414,14.0
434,2026-03-04 15:00:00+03:00,medium,afternoon,15,14.0,11.063586118570143,-2.936413881429857,2.936413881429857,14.0
98,2026-03-24 15:00:00+03:00,low,afternoon,15,3.0,0.07071212835223264,-2.9292878716477673,2.9292878716477673,1.0
123,2026-04-06 15:00:00+03:00,medium,afternoon,15,14.0,11.07112419981946,-2.92887580018054,2.92887580018054,14.0
101,2026-03-08 11:00:00+03:00,medium,lunch,11,23.0,20.07131959867743,-2.92868040132257,2.92868040132257,14.0
35,2026-04-04 11:00:00+03:00,high,lunch,11,31.0,33.92570889617985,2.9257088961798488,2.9257088961798488,30.0
123,2026-03-04 11:00:00+03:00,medium,lunch,11,27.0,29.924746192636615,2.924746192636615,2.924746192636615,14.0
8,2026-01-31 11:00:00+03:00,high,lunch,11,32.0,34.924559923832874,2.9245599238328737,2.9245599238328737,30.0
179,2026-03-08 15:00:00+03:00,low,afternoon,15,3.0,0.07585184330878736,-2.9241481566912126,2.9241481566912126,1.0
123,2026-02-22 11:00:00+03:00,medium,lunch,11,26.0,23.076925886342476,-2.923074113657524,2.923074113657524,14.0
29,2026-03-22 11:00:00+03:00,high,lunch,11,34.0,31.07891263750704,-2.9210873624929583,2.9210873624929583,30.0
12,2026-02-22 11:00:00+03:00,medium,lunch,11,23.0,20.084293637904246,-2.9157063620957544,2.9157063620957544,14.0
11,2026-02-12 00:00:00+03:00,medium,deep_night,0,14.0,11.090843257337859,-2.909156742662141,2.909156742662141,14.0
434,2026-02-17 18:00:00+03:00,medium,dinner,18,14.0,11.09240716327317,-2.9075928367268293,2.9075928367268293,14.0
41,2026-03-06 09:00:00+03:00,low,morning,9,3.0,0.09328474677344939,-2.9067152532265506,2.9067152532265506,1.0
481,2026-04-11 11:00:00+03:00,low,lunch,11,4.0,1.0951510722721194,-2.9048489277278806,2.9048489277278806,1.0
11,2026-03-20 00:00:00+03:00,medium,deep_night,0,18.0,20.904172715645316,2.9041727156453163,2.9041727156453163,14.0
14,2026-01-26 11:00:00+03:00,medium,lunch,11,14.0,16.891299061320154,2.8912990613201544,2.8912990613201544,14.0
17,2026-03-09 11:00:00+03:00,medium,lunch,11,14.0,16.885072400434513,2.885072400434513,2.885072400434513,14.0
35,2026-02-11 11:00:00+03:00,high,lunch,11,31.0,28.12551161462652,-2.8744883853734784,2.8744883853734784,30.0
434,2026-02-16 11:00:00+03:00,medium,lunch,11,18.0,20.87357122620557,2.87357122620557,2.87357122620557,14.0
142,2026-02-03 11:00:00+03:00,medium,lunch,11,14.0,11.130323917763532,-2.8696760822364684,2.8696760822364684,14.0
115,2026-03-16 11:00:00+03:00,medium,lunch,11,18.0,20.857243760810203,2.857243760810203,2.857243760810203,14.0
14,2026-03-30 11:00:00+03:00,medium,lunch,11,15.0,17.85499274439266,2.8549927443926606,2.8549927443926606,14.0
434,2026-03-30 15:00:00+03:00,medium,afternoon,15,14.0,11.155910665031035,-2.844089334968965,2.844089334968965,14.0
434,2026-02-07 18:00:00+03:00,medium,dinner,18,15.0,12.155933933206912,-2.844066066793088,2.844066066793088,14.0
115,2026-02-20 11:00:00+03:00,medium,lunch,11,26.0,23.15596198268221,-2.8440380173177893,2.8440380173177893,14.0
8,2026-02-11 11:00:00+03:00,high,lunch,11,40.0,37.16807786176881,-2.8319221382311923,2.8319221382311923,30.0
340,2026-03-15 15:00:00+03:00,low,afternoon,15,3.0,0.16948060881449906,-2.830519391185501,2.830519391185501,1.0
101,2026-02-08 11:00:00+03:00,medium,lunch,11,19.0,16.175019450190423,-2.8249805498095775,2.8249805498095775,14.0
23,2026-03-07 11:00:00+03:00,low,lunch,11,3.0,0.17523042926833113,-2.824769570731669,2.824769570731669,1.0
115,2026-02-13 18:00:00+03:00,medium,dinner,18,15.0,12.177351528430645,-2.822648471569355,2.822648471569355,14.0
12,2026-03-11 11:00:00+03:00,medium,lunch,11,18.0,20.813749207101807,2.8137492071018073,2.8137492071018073,14.0
11,2026-03-24 06:00:00+03:00,medium,opening,6,18.0,15.18718641789203,-2.812813582107969,2.812813582107969,14.0
434,2026-02-04 18:00:00+03:00,medium,dinner,18,14.0,11.192405589873587,-2.8075944101264128,2.8075944101264128,14.0
12,2026-02-16 11:00:00+03:00,medium,lunch,11,20.0,22.806323964624067,2.8063239646240667,2.8063239646240667,14.0
425,2026-03-06 09:00:00+03:00,low,morning,9,3.0,0.19550255663041852,-2.8044974433695815,2.8044974433695815,1.0
443,2026-03-03 09:00:00+03:00,low,morning,9,3.0,0.20166209925167203,-2.798337900748328,2.798337900748328,1.0
10,2026-02-04 11:00:00+03:00,medium,lunch,11,24.0,21.202275219949232,-2.7977247800507676,2.7977247800507676,14.0
12,2026-02-23 15:00:00+03:00,medium,afternoon,15,15.0,12.204425370948474,-2.7955746290515258,2.7955746290515258,14.0
